window_id,leg_id,shipment_id,container_id,product_id,window_start,window_end,avg_temp_c,max_temp_c,min_temp_c,temp_slope_c_per_hr,humidity_avg_pct,shock_count,door_open_count,minutes_outside_range,current_delay_min,battery_avg_pct,transit_phase,target_spoilage_risk_6h
W00168,L0001,S001,C330,P02,2026-04-05 04:17,2026-04-05 04:42,5.174,5.215,5.122,0.1214,53.43,0,0,0,6.9,74.98,loading_zone,0
W00169,L0001,S001,C330,P02,2026-04-05 04:47,2026-04-05 05:12,5.184,5.306,5.109,0.3381,53.52,0,0,0,6.5,74.9,loading_zone,0
W00170,L0001,S001,C330,P02,2026-04-05 05:17,2026-04-05 05:42,5.318,5.399,5.239,-0.1515,55.88,0,0,0,6.9,74.79,loading_zone,0
W00171,L0001,S001,C330,P02,2026-04-05 05:47,2026-04-05 06:12,5.245,5.374,5.138,0.5184,54.81,0,0,0,7.1,74.68,loading_zone,0
W00172,L0001,S001,C330,P02,2026-04-05 06:17,2026-04-05 06:42,5.262,5.382,5.202,-0.372,54.04,0,0,0,6.0,74.56,loading_zone,0
W00173,L0001,S001,C330,P02,2026-04-05 06:47,2026-04-05 07:12,5.152,5.229,5.048,-0.48,55.96,0,0,0,5.2,74.43,loading_zone,0
W00174,L0001,S001,C330,P02,2026-04-05 07:17,2026-04-05 07:42,4.986,5.08,4.923,0.2602,53.09,0,0,0,4.0,74.32,loading_zone,0
W00175,L0001,S001,C330,P02,2026-04-05 07:47,2026-04-05 08:12,5.075,5.108,5.031,-0.0216,55.11,0,0,0,4.4,74.23,loading_zone,0
W00176,L0001,S001,C330,P02,2026-04-05 08:17,2026-04-05 08:42,5.042,5.063,4.992,0.0555,57.14,0,0,0,3.9,74.15,loading_zone,0
W00177,L0001,S001,C330,P02,2026-04-05 08:47,2026-04-05 09:12,4.915,5.005,4.828,-0.3439,54.7,0,0,0,3.4,74.04,loading_zone,0
W00178,L0001,S001,C330,P02,2026-04-05 09:17,2026-04-05 09:42,4.971,5.044,4.84,0.3926,55.54,0,0,0,4.0,73.94,loading_zone,0
W00179,L0001,S001,C330,P02,2026-04-05 09:47,2026-04-05 10:12,4.958,5.059,4.89,-0.2211,55.86,0,0,0,4.1,73.84,loading_zone,0
W00180,L0001,S001,C330,P02,2026-04-05 10:17,2026-04-05 10:42,4.977,5.034,4.917,-0.1299,53.22,0,0,0,5.2,73.73,loading_zone,0
W00181,L0001,S001,C330,P02,2026-04-05 10:47,2026-04-05 11:12,4.86,4.967,4.739,0.1509,56.34,0,0,0,5.0,73.62,loading_zone,0
W00182,L0001,S001,C330,P02,2026-04-05 11:17,2026-04-05 11:42,5.031,5.133,4.986,0.2503,54.35,0,0,0,5.8,73.53,loading_zone,0
W00183,L0001,S001,C330,P02,2026-04-05 11:47,2026-04-05 12:12,5.073,5.144,4.993,0.2246,55.53,0,0,0,5.3,73.43,loading_zone,0
W00184,L0001,S001,C330,P02,2026-04-05 12:17,2026-04-05 12:42,5.2,5.257,5.168,0.1838,54.59,0,0,0,5.6,73.32,loading_zone,0
W00185,L0001,S001,C330,P02,2026-04-05 12:47,2026-04-05 13:12,5.21,5.277,5.155,0.1865,54.95,0,0,0,5.9,73.2,loading_zone,0
W00186,L0001,S001,C330,P02,2026-04-05 13:17,2026-04-05 13:42,5.164,5.276,5.058,-0.2904,55.43,0,0,0,6.1,73.09,loading_zone,0
W00187,L0001,S001,C330,P02,2026-04-05 13:47,2026-04-05 14:12,5.138,5.156,5.125,0.0189,55.02,0,0,0,4.8,73.01,loading_zone,0
W00188,L0001,S001,C330,P02,2026-04-05 14:17,2026-04-05 14:42,5.292,5.358,5.207,0.2664,55.82,0,0,0,3.2,72.91,loading_zone,0
W00189,L0001,S001,C330,P02,2026-04-05 14:47,2026-04-05 15:12,5.342,5.436,5.259,0.1214,56.3,0,0,0,2.3,72.81,loading_zone,0
W00190,L0001,S001,C330,P02,2026-04-05 15:17,2026-04-05 15:42,5.315,5.41,5.256,-0.1149,52.78,0,0,0,1.5,72.73,loading_zone,0
W00191,L0001,S001,C330,P02,2026-04-05 15:47,2026-04-05 16:12,5.311,5.353,5.181,-0.2856,55.51,0,0,0,2.5,72.63,loading_zone,0
W00192,L0001,S001,C330,P02,2026-04-05 16:17,2026-04-05 16:42,5.264,5.326,5.177,0.0819,55.43,0,0,0,2.5,72.55,loading_zone,0
W00193,L0001,S001,C330,P02,2026-04-05 16:47,2026-04-05 17:12,5.309,5.357,5.235,0.2273,54.84,0,0,0,2.9,72.46,loading_zone,0
W00194,L0001,S001,C330,P02,2026-04-05 17:17,2026-04-05 17:42,5.205,5.313,5.077,-0.4941,53.87,0,0,0,2.6,72.37,loading_zone,0
W00195,L0001,S001,C330,P02,2026-04-05 17:47,2026-04-05 18:12,5.163,5.326,5.056,0.5911,55.94,0,0,0,2.9,72.27,loading_zone,0
W00196,L0001,S001,C330,P02,2026-04-05 18:17,2026-04-05 18:42,5.214,5.352,5.105,-0.4481,57.66,0,0,0,3.3,72.18,loading_zone,0
W00197,L0001,S001,C330,P02,2026-04-05 18:47,2026-04-05 19:12,5.045,5.167,4.908,0.4423,55.69,0,0,0,3.2,72.09,loading_zone,0
W00198,L0001,S001,C330,P02,2026-04-05 19:17,2026-04-05 19:42,5.182,5.24,5.094,-0.2633,53.63,0,0,0,4.4,72.0,loading_zone,0
W00199,L0001,S001,C330,P02,2026-04-05 19:47,2026-04-05 20:12,5.173,5.24,5.113,-0.2493,54.48,0,0,0,3.0,71.9,loading_zone,0
W00200,L0001,S001,C330,P02,2026-04-05 20:17,2026-04-05 20:42,5.177,5.223,5.103,-0.0298,56.37,0,0,0,3.6,71.8,loading_zone,0
W00201,L0001,S001,C330,P02,2026-04-05 20:47,2026-04-05 21:12,5.157,5.319,4.891,-0.9898,54.1,0,0,0,3.9,71.7,loading_zone,0
W00202,L0001,S001,C330,P02,2026-04-05 21:17,2026-04-05 21:42,4.973,5.029,4.899,0.2078,55.0,0,0,0,3.4,71.62,loading_zone,0
W00203,L0001,S001,C330,P02,2026-04-05 21:47,2026-04-05 22:12,5.138,5.256,5.065,0.431,57.15,0,0,0,3.7,71.51,loading_zone,0
W00204,L0001,S001,C330,P02,2026-04-05 22:17,2026-04-05 22:42,5.18,5.267,5.08,-0.4128,55.73,0,0,0,5.1,71.39,loading_zone,0
W00205,L0001,S001,C330,P02,2026-04-05 22:47,2026-04-05 23:12,5.245,5.281,5.216,0.1197,55.17,0,0,0,6.0,71.27,loading_zone,0
W00206,L0001,S001,C330,P02,2026-04-05 23:17,2026-04-05 23:42,5.178,5.238,5.108,-0.0507,55.29,0,0,0,6.1,71.16,loading_zone,0
W00207,L0001,S001,C330,P02,2026-04-05 23:47,2026-04-06 00:12,5.181,5.268,5.113,0.083,56.66,0,0,0,5.9,71.05,loading_zone,0
W00208,L0001,S001,C330,P02,2026-04-06 00:17,2026-04-06 00:42,5.347,5.456,5.238,0.4838,53.76,0,0,0,6.6,70.93,loading_zone,0
W00209,L0001,S001,C330,P02,2026-04-06 00:47,2026-04-06 01:12,5.35,5.483,5.249,0.3147,55.59,0,0,0,6.3,70.81,loading_zone,0
W00210,L0001,S001,C330,P02,2026-04-06 01:17,2026-04-06 01:42,5.521,5.558,5.448,-0.0915,55.15,0,0,0,6.4,70.69,loading_zone,0
W00211,L0001,S001,C330,P02,2026-04-06 01:47,2026-04-06 02:12,5.522,5.579,5.467,-0.1965,56.13,0,0,0,6.8,70.58,loading_zone,0
W00212,L0001,S001,C330,P02,2026-04-06 02:17,2026-04-06 02:42,5.425,5.502,5.374,-0.1046,59.52,0,0,0,7.6,70.5,loading_zone,0
W00213,L0001,S001,C330,P02,2026-04-06 02:47,2026-04-06 03:12,5.398,5.537,5.29,-0.2013,54.62,0,0,0,7.3,70.4,loading_zone,0
W00214,L0001,S001,C330,P02,2026-04-06 03:17,2026-04-06 03:42,5.135,5.309,5.024,-0.6737,55.29,0,0,0,7.0,70.3,loading_zone,0
W00215,L0001,S001,C330,P02,2026-04-06 03:47,2026-04-06 04:12,4.822,4.917,4.754,-0.4368,53.92,0,0,0,6.4,70.2,loading_zone,0
W00216,L0001,S001,C330,P02,2026-04-06 04:17,2026-04-06 04:42,4.948,5.121,4.81,0.5986,52.26,0,0,0,6.3,70.08,loading_zone,0
W00217,L0001,S001,C330,P02,2026-04-06 04:47,2026-04-06 05:12,5.125,5.175,5.09,0.0336,53.82,0,0,0,6.9,69.97,loading_zone,0
W00218,L0001,S001,C330,P02,2026-04-06 05:17,2026-04-06 05:42,5.248,5.342,5.147,0.3597,55.05,0,0,0,7.3,69.87,loading_zone,0
W00219,L0001,S001,C330,P02,2026-04-06 05:47,2026-04-06 06:12,5.374,5.454,5.336,-0.0823,56.12,0,0,0,7.4,69.79,loading_zone,0
W00220,L0001,S001,C330,P02,2026-04-06 06:17,2026-04-06 06:42,5.371,5.459,5.217,-0.5181,55.34,0,0,0,8.1,69.7,loading_zone,0
W00221,L0001,S001,C330,P02,2026-04-06 06:47,2026-04-06 07:12,5.106,5.258,4.915,-0.8657,54.87,0,0,0,6.3,69.6,loading_zone,0
W00222,L0001,S001,C330,P02,2026-04-06 07:17,2026-04-06 07:42,4.866,4.929,4.821,-0.0912,54.21,0,0,0,6.7,69.48,loading_zone,0
W00223,L0001,S001,C330,P02,2026-04-06 07:47,2026-04-06 08:12,4.929,5.093,4.785,0.721,55.32,0,0,0,6.7,69.38,loading_zone,0
W00224,L0001,S001,C330,P02,2026-04-06 08:17,2026-04-06 08:42,5.064,5.165,4.984,-0.4354,53.64,0,0,0,6.4,69.28,loading_zone,0
W00225,L0001,S001,C330,P02,2026-04-06 08:47,2026-04-06 09:12,5.128,5.226,5.041,0.1389,55.04,0,0,0,6.5,69.17,loading_zone,0
W00226,L0001,S001,C330,P02,2026-04-06 09:17,2026-04-06 09:42,5.115,5.213,5.032,0.4286,54.83,0,0,0,7.1,69.07,loading_zone,0
W00227,L0002,S002,C330,P02,2026-04-03 12:51,2026-04-03 13:16,5.033,5.115,4.936,-0.3127,55.27,0,0,0,3.0,91.42,loading_zone,0
W00228,L0002,S002,C330,P02,2026-04-03 13:21,2026-04-03 13:46,4.998,5.024,4.972,0.0638,55.81,0,0,0,3.2,90.41,loading_zone,0
W00229,L0002,S002,C330,P02,2026-04-03 13:51,2026-04-03 14:16,5.009,5.039,4.935,0.1179,56.72,0,0,0,3.6,89.43,loading_zone,0
W00230,L0002,S002,C330,P02,2026-04-03 14:21,2026-04-03 14:46,5.105,5.15,5.019,-0.1306,57.16,0,0,0,4.0,88.44,loading_zone,0
W00231,L0002,S002,C330,P02,2026-04-03 14:51,2026-04-03 15:16,5.048,5.213,4.953,0.5273,54.28,0,0,0,4.7,87.45,loading_zone,0
W00232,L0002,S002,C330,P02,2026-04-03 15:21,2026-04-03 15:46,5.418,5.486,5.307,0.3741,53.34,0,0,0,4.6,86.48,loading_zone,0
W00233,L0002,S002,C330,P02,2026-04-03 15:51,2026-04-03 16:16,5.426,5.524,5.333,-0.3185,55.41,0,0,0,5.4,85.52,loading_zone,0
W00234,L0002,S002,C330,P02,2026-04-03 16:21,2026-04-03 16:46,5.487,5.633,5.433,0.4378,52.74,0,0,0,6.4,84.52,loading_zone,0
W00235,L0002,S002,C330,P02,2026-04-03 16:51,2026-04-03 17:16,5.681,5.74,5.638,-0.1046,55.54,0,0,0,5.9,83.53,loading_zone,0
W00236,L0002,S002,C330,P02,2026-04-03 17:21,2026-04-03 17:46,5.665,5.691,5.647,0.0398,55.38,0,0,0,5.4,82.54,loading_zone,0
W00237,L0002,S002,C330,P02,2026-04-03 17:51,2026-04-03 18:16,5.689,5.834,5.605,0.5448,55.5,0,0,0,25.5,81.52,loading_zone,0
W00238,L0002,S002,C330,P02,2026-04-03 18:21,2026-04-03 18:46,6.029,6.253,5.805,1.0629,56.08,0,0,0,57.4,80.54,loading_zone,0
W00239,L0002,S002,C330,P02,2026-04-03 18:51,2026-04-03 19:16,6.544,6.754,6.405,0.839,55.61,0,0,0,87.9,79.54,loading_zone,0
W00240,L0002,S002,C330,P02,2026-04-03 19:21,2026-04-03 19:46,6.792,6.838,6.727,0.1714,56.81,0,0,0,117.7,78.55,loading_zone,0
W00241,L0002,S002,C330,P02,2026-04-03 19:51,2026-04-03 20:16,7.249,7.508,6.909,1.3505,55.75,0,0,0,148.2,77.55,loading_zone,0
W00242,L0002,S002,C330,P02,2026-04-03 20:21,2026-04-03 20:46,7.331,7.674,7.014,-1.6488,54.6,0,0,0,154.4,76.55,loading_zone,0
W00243,L0002,S002,C330,P02,2026-04-03 20:51,2026-04-03 21:16,6.898,6.98,6.821,-0.3734,57.19,0,0,0,154.3,75.57,loading_zone,0
W00244,L0002,S002,C330,P02,2026-04-03 21:21,2026-04-03 21:46,6.326,6.61,6.124,-1.2823,54.72,0,0,0,153.5,74.59,loading_zone,0
W00245,L0002,S002,C330,P02,2026-04-03 21:51,2026-04-03 22:16,6.028,6.14,5.847,-0.6946,53.8,0,0,0,153.4,73.59,loading_zone,0
W00246,L0002,S002,C330,P02,2026-04-03 22:21,2026-04-03 22:46,5.741,5.948,5.58,-0.8674,55.4,0,0,0,152.6,72.61,loading_zone,0
W00247,L0002,S002,C330,P02,2026-04-03 22:51,2026-04-03 23:16,5.563,5.61,5.437,-0.2818,55.75,0,0,0,153.4,71.62,loading_zone,0
W00248,L0002,S002,C330,P02,2026-04-03 23:21,2026-04-03 23:46,5.267,5.366,5.171,-0.4701,53.45,0,0,0,153.9,70.62,loading_zone,0
W00249,L0002,S002,C330,P02,2026-04-03 23:51,2026-04-04 00:16,5.074,5.149,4.998,0.0319,53.87,0,0,0,153.9,69.63,loading_zone,0
W00250,L0003,S003,C410,P04,2026-04-02 07:17,2026-04-02 07:42,-17.504,-17.424,-17.574,0.2798,56.0,0,0,0,0,97.16,customs_clearance,0
W00251,L0003,S003,C410,P04,2026-04-02 07:47,2026-04-02 08:12,-17.297,-17.151,-17.398,0.6761,53.38,0,0,0,0.1,93.98,customs_clearance,0
W00252,L0003,S003,C410,P04,2026-04-02 08:17,2026-04-02 08:42,-16.934,-16.662,-17.128,1.1307,54.43,0,0,0,21.0,90.8,customs_clearance,0
W00253,L0003,S003,C410,P04,2026-04-02 08:47,2026-04-02 09:12,-16.662,-16.576,-16.752,-0.3038,54.64,0,0,0,51.4,87.63,customs_clearance,0
W00254,L0003,S003,C410,P04,2026-04-02 09:17,2026-04-02 09:42,-16.83,-16.715,-16.897,-0.3991,55.79,0,0,0,81.9,84.47,customs_clearance,0
W00255,L0003,S003,C410,P04,2026-04-02 09:47,2026-04-02 10:12,-16.847,-16.694,-16.942,0.6206,56.09,0,0,0,112.2,81.3,customs_clearance,0
W00256,L0003,S003,C410,P04,2026-04-02 10:17,2026-04-02 10:42,-16.819,-16.788,-16.854,0.0288,53.58,0,0,0,111.9,78.14,customs_clearance,0
W00257,L0004,S003,C515,P06,2026-04-02 11:16,2026-04-02 11:41,4.994,5.033,4.963,0.1841,54.79,0,0,0,6.2,71.59,cold_store_transfer,0
W00258,L0004,S003,C515,P06,2026-04-02 11:46,2026-04-02 12:11,5.058,5.114,5.028,0.0902,55.17,0,0,0,5.7,70.88,cold_store_transfer,0
W00259,L0004,S003,C515,P06,2026-04-02 12:16,2026-04-02 12:41,5.193,5.229,5.158,0.1135,53.46,0,0,0,16.1,70.16,cold_store_transfer,0
W00260,L0004,S003,C515,P06,2026-04-02 12:46,2026-04-02 13:11,5.5,5.641,5.336,0.7042,56.44,0,0,0,46.3,69.43,cold_store_transfer,0
W00261,L0004,S003,C515,P06,2026-04-02 13:16,2026-04-02 13:41,5.906,6.006,5.786,0.4375,55.97,0,0,0,76.6,68.7,cold_store_transfer,0
W00262,L0004,S003,C515,P06,2026-04-02 13:46,2026-04-02 14:11,6.177,6.365,6.013,0.8386,55.15,0,0,0,107.6,67.99,cold_store_transfer,0
W00263,L0004,S003,C515,P06,2026-04-02 14:16,2026-04-02 14:41,6.644,6.78,6.45,0.6542,54.99,0,0,0,137.5,67.27,cold_store_transfer,0
W00264,L0004,S003,C515,P06,2026-04-02 14:46,2026-04-02 15:11,6.875,7.072,6.775,0.5115,54.93,0,0,0,167.8,66.54,cold_store_transfer,0
W00265,L0005,S004,C620,P05,2026-04-02 05:20,2026-04-02 05:45,3.758,3.833,3.642,0.3874,56.21,0,0,0,7.5,86.53,customs_clearance,0
W00266,L0005,S004,C620,P05,2026-04-02 05:50,2026-04-02 06:15,3.785,3.842,3.739,0.1635,56.73,0,0,0,7.5,84.0,customs_clearance,0
W00267,L0005,S004,C620,P05,2026-04-02 06:20,2026-04-02 06:45,3.883,3.946,3.796,-0.181,55.06,0,0,0,7.2,81.46,customs_clearance,0
W00268,L0005,S004,C620,P05,2026-04-02 06:50,2026-04-02 07:15,3.881,3.916,3.804,-0.0357,55.94,0,0,0,7.4,78.91,customs_clearance,0
W00269,L0005,S004,C620,P05,2026-04-02 07:20,2026-04-02 07:45,3.772,3.94,3.647,-0.5784,54.97,0,0,0,6.5,76.37,customs_clearance,0
W00270,L0005,S004,C620,P05,2026-04-02 07:50,2026-04-02 08:15,3.852,3.959,3.703,0.4687,56.73,0,0,0,7.6,73.82,customs_clearance,0
W00271,L0005,S004,C620,P05,2026-04-02 08:20,2026-04-02 08:45,3.807,3.834,3.745,0.1162,54.24,0,0,0,7.1,71.25,customs_clearance,0
W00272,L0005,S004,C620,P05,2026-04-02 08:50,2026-04-02 09:15,3.72,3.765,3.662,-0.2232,53.78,0,0,0,8.5,68.71,customs_clearance,0
W00273,L0006,S004,C410,P04,2026-04-02 09:40,2026-04-02 10:05,-17.89,-17.729,-18.002,-0.5023,56.37,0,0,0,5.8,97.9,cold_store_transfer,0
W00274,L0006,S004,C410,P04,2026-04-02 10:10,2026-04-02 10:35,-17.945,-17.872,-17.994,-0.0703,54.62,0,0,0,6.9,96.02,cold_store_transfer,0
W00275,L0006,S004,C410,P04,2026-04-02 10:40,2026-04-02 11:05,-17.969,-17.902,-18.01,0.037,52.99,0,0,0,8.1,94.12,cold_store_transfer,0
W00276,L0006,S004,C410,P04,2026-04-02 11:10,2026-04-02 11:35,-17.87,-17.819,-17.972,0.2246,54.97,0,0,0,8.1,92.23,cold_store_transfer,0
W00277,L0006,S004,C410,P04,2026-04-02 11:40,2026-04-02 12:05,-17.639,-17.528,-17.807,0.6878,54.02,0,0,0,8.9,90.35,cold_store_transfer,0
W00278,L0006,S004,C410,P04,2026-04-02 12:10,2026-04-02 12:35,-17.701,-17.578,-17.785,-0.0929,55.54,0,0,0,8.4,88.47,cold_store_transfer,0
W00279,L0006,S004,C410,P04,2026-04-02 12:40,2026-04-02 13:05,-17.736,-17.65,-17.809,-0.2979,54.39,0,0,0,9.4,86.59,cold_store_transfer,0
W00280,L0006,S004,C410,P04,2026-04-02 13:10,2026-04-02 13:35,-17.819,-17.737,-17.897,-0.2647,56.41,0,0,0,8.0,84.7,cold_store_transfer,0
W00281,L0006,S004,C410,P04,2026-04-02 13:40,2026-04-02 14:05,-17.741,-17.663,-17.845,0.372,56.14,0,0,0,8.3,82.82,cold_store_transfer,0
W00282,L0006,S004,C410,P04,2026-04-02 14:10,2026-04-02 14:35,-17.545,-17.487,-17.613,0.037,54.19,0,0,0,6.4,80.94,cold_store_transfer,0
W00283,L0006,S004,C410,P04,2026-04-02 14:40,2026-04-02 15:05,-17.658,-17.544,-17.78,-0.4711,54.27,0,0,0,6.0,79.06,cold_store_transfer,0
W00284,L0006,S004,C410,P04,2026-04-02 15:10,2026-04-02 15:35,-17.714,-17.639,-17.8,-0.2582,54.61,0,0,0,5.6,77.17,cold_store_transfer,0
W00285,L0006,S004,C410,P04,2026-04-02 15:40,2026-04-02 16:05,-17.744,-17.655,-17.829,-0.2283,56.04,0,0,0,6.6,75.29,cold_store_transfer,0
W00286,L0007,S005,C410,P04,2026-04-03 00:17,2026-04-03 00:42,-17.098,-16.955,-17.237,0.5938,54.59,0,0,0,6.4,97.78,customs_clearance,0
W00287,L0007,S005,C410,P04,2026-04-03 00:47,2026-04-03 01:12,-17.112,-16.959,-17.283,-0.8479,54.27,0,0,0,5.3,95.65,customs_clearance,0
W00288,L0007,S005,C410,P04,2026-04-03 01:17,2026-04-03 01:42,-17.114,-17.063,-17.213,0.3494,53.51,0,0,0,5.4,93.52,customs_clearance,0
W00289,L0007,S005,C410,P04,2026-04-03 01:47,2026-04-03 02:12,-17.104,-17.033,-17.207,0.3038,54.36,0,0,0,6.2,91.39,customs_clearance,0
W00290,L0007,S005,C410,P04,2026-04-03 02:17,2026-04-03 02:42,-16.926,-16.757,-17.06,0.7951,55.77,0,0,0,5.5,89.27,customs_clearance,0
W00291,L0007,S005,C410,P04,2026-04-03 02:47,2026-04-03 03:12,-16.74,-16.594,-16.946,-0.6573,56.43,0,0,0,5.9,87.14,customs_clearance,0
W00292,L0007,S005,C410,P04,2026-04-03 03:17,2026-04-03 03:42,-16.927,-16.862,-17.026,0.3528,57.11,0,0,0,27.1,85.03,customs_clearance,0
W00293,L0007,S005,C410,P04,2026-04-03 03:47,2026-04-03 04:12,-16.773,-16.726,-16.843,0.023,56.89,0,0,0,57.8,82.91,customs_clearance,0
W00294,L0007,S005,C410,P04,2026-04-03 04:17,2026-04-03 04:42,-16.372,-16.193,-16.636,1.1462,54.08,0,0,0,89.5,80.79,customs_clearance,0
W00295,L0007,S005,C410,P04,2026-04-03 04:47,2026-04-03 05:12,-16.204,-16.024,-16.28,0.5328,55.28,0,0,0,119.4,78.68,customs_clearance,0
W00296,L0007,S005,C410,P04,2026-04-03 05:17,2026-04-03 05:42,-16.038,-15.899,-16.143,0.2911,55.69,0,0,0,149.6,76.57,customs_clearance,0
W00297,L0008,S006,C410,P04,2026-04-02 16:20,2026-04-02 16:45,-17.327,-17.26,-17.439,0.2129,54.9,0,0,0,0.7,98.43,customs_clearance,0
W00298,L0008,S006,C410,P04,2026-04-02 16:50,2026-04-02 17:15,-17.351,-17.27,-17.415,-0.1083,55.57,0,0,0,1.1,97.47,customs_clearance,0
W00299,L0008,S006,C410,P04,2026-04-02 17:20,2026-04-02 17:45,-17.364,-17.298,-17.438,0.2074,55.57,0,0,0,2.2,96.52,customs_clearance,0
W00300,L0008,S006,C410,P04,2026-04-02 17:50,2026-04-02 18:15,-17.431,-17.311,-17.48,-0.2626,54.54,0,0,0,2.6,95.55,customs_clearance,0
W00301,L0008,S006,C410,P04,2026-04-02 18:20,2026-04-02 18:45,-17.315,-17.203,-17.366,0.3202,53.2,0,0,0,2.1,94.6,customs_clearance,0
W00302,L0008,S006,C410,P04,2026-04-02 18:50,2026-04-02 19:15,-17.149,-17.021,-17.218,0.4858,52.76,0,0,0,0.9,93.62,customs_clearance,0
W00303,L0008,S006,C410,P04,2026-04-02 19:20,2026-04-02 19:45,-17.114,-17.04,-17.188,0.2205,55.75,0,0,0,0,92.66,customs_clearance,0
W00304,L0008,S006,C410,P04,2026-04-02 19:50,2026-04-02 20:15,-17.24,-17.15,-17.32,-0.347,55.68,0,0,0,16.5,91.7,customs_clearance,0
W00305,L0008,S006,C410,P04,2026-04-02 20:20,2026-04-02 20:45,-17.277,-17.194,-17.404,0.0525,54.76,0,0,0,46.7,90.73,customs_clearance,0
W00306,L0008,S006,C410,P04,2026-04-02 20:50,2026-04-02 21:15,-17.243,-17.183,-17.281,0.2112,54.41,0,0,0,78.0,89.77,customs_clearance,0
W00307,L0008,S006,C410,P04,2026-04-02 21:20,2026-04-02 21:45,-17.019,-16.935,-17.11,0.4334,53.73,0,0,0,107.6,88.8,customs_clearance,0
W00308,L0008,S006,C410,P04,2026-04-02 21:50,2026-04-02 22:15,-16.742,-16.595,-16.917,0.8304,54.84,0,0,0,137.4,87.84,customs_clearance,0
W00309,L0008,S006,C410,P04,2026-04-02 22:20,2026-04-02 22:45,-16.391,-16.244,-16.583,0.7378,55.5,0,0,0,166.5,86.88,customs_clearance,0
W00310,L0008,S006,C410,P04,2026-04-02 22:50,2026-04-02 23:15,-16.304,-16.133,-16.432,-0.7992,53.72,0,0,0,194.8,85.95,customs_clearance,0
W00311,L0008,S006,C410,P04,2026-04-02 23:20,2026-04-02 23:45,-16.349,-16.299,-16.394,-0.0254,57.02,0,0,0,225.3,85.02,customs_clearance,0
W00312,L0008,S006,C410,P04,2026-04-02 23:50,2026-04-03 00:15,-16.262,-16.087,-16.517,-0.9569,56.4,0,0,0,234.2,84.05,customs_clearance,0
W00313,L0008,S006,C410,P04,2026-04-03 00:20,2026-04-03 00:45,-16.731,-16.582,-16.855,-0.6189,56.1,0,0,0,233.7,83.11,customs_clearance,0
W00314,L0008,S006,C410,P04,2026-04-03 00:50,2026-04-03 01:15,-16.944,-16.809,-17.071,-0.3891,56.32,0,0,0,233.2,82.12,customs_clearance,0
W00315,L0008,S006,C410,P04,2026-04-03 01:20,2026-04-03 01:45,-17.261,-17.166,-17.39,-0.468,54.89,0,0,0,232.9,81.15,customs_clearance,0
W00316,L0008,S006,C410,P04,2026-04-03 01:50,2026-04-03 02:15,-17.412,-17.332,-17.496,-0.251,55.15,0,0,0,233.0,80.2,customs_clearance,0
W00317,L0008,S006,C410,P04,2026-04-03 02:20,2026-04-03 02:45,-17.521,-17.431,-17.613,-0.2784,54.32,0,0,0,234.6,79.24,customs_clearance,0
W00318,L0008,S006,C410,P04,2026-04-03 02:50,2026-04-03 03:15,-17.363,-17.207,-17.46,0.6086,55.61,0,0,0,234.1,78.27,customs_clearance,0
W00319,L0008,S006,C410,P04,2026-04-03 03:20,2026-04-03 03:45,-17.263,-17.197,-17.348,-0.3597,54.58,0,0,0,234.3,77.31,customs_clearance,0
W00320,L0008,S006,C410,P04,2026-04-03 03:50,2026-04-03 04:15,-17.417,-17.304,-17.499,-0.3415,54.18,0,0,0,233.5,76.37,customs_clearance,0
W00321,L0008,S006,C410,P04,2026-04-03 04:20,2026-04-03 04:45,-17.491,-17.427,-17.553,-0.3271,56.2,0,0,0,232.9,75.43,customs_clearance,0
W00322,L0009,S007,C620,P05,2026-04-03 17:13,2026-04-03 17:38,3.613,3.769,3.523,0.4673,55.42,0,0,0,7.2,85.59,air_handoff,0
W00323,L0009,S007,C620,P05,2026-04-03 17:43,2026-04-03 18:08,3.714,3.737,3.694,0.001,54.82,0,0,0,6.6,81.46,air_handoff,0
W00324,L0009,S007,C620,P05,2026-04-03 18:13,2026-04-03 18:38,3.88,3.998,3.777,0.1848,53.82,0,0,0,6.9,77.31,air_handoff,0
W00325,L0009,S007,C620,P05,2026-04-03 18:43,2026-04-03 19:08,3.868,3.926,3.739,-0.3384,52.37,0,0,0,6.9,73.19,air_handoff,0
W00326,L0009,S007,C620,P05,2026-04-03 19:13,2026-04-03 19:38,3.737,3.824,3.683,-0.0939,56.16,0,0,0,6.6,69.08,air_handoff,0
W00327,L0010,S007,C410,P04,2026-04-03 19:54,2026-04-03 20:19,-17.332,-17.248,-17.386,0.0586,54.76,0,0,0,6.8,96.82,sea_transit,0
W00328,L0010,S007,C410,P04,2026-04-03 20:24,2026-04-03 20:49,-17.235,-17.139,-17.303,0.0771,55.16,0,0,0,11.6,93.11,sea_transit,0
W00329,L0010,S007,C410,P04,2026-04-03 20:54,2026-04-03 21:19,-17.202,-17.061,-17.275,0.2585,54.83,0,0,0,42.7,89.4,sea_transit,0
W00330,L0010,S007,C410,P04,2026-04-03 21:24,2026-04-03 21:49,-16.813,-16.653,-17.115,1.0759,56.05,0,0,0,74.3,85.67,sea_transit,0
W00331,L0010,S007,C410,P04,2026-04-03 21:54,2026-04-03 22:19,-16.676,-16.605,-16.789,-0.299,52.37,0,0,0,80.0,81.95,sea_transit,0
